Order ID,Order Date,Region,Product,Category,Sales,Profit,Quantity
ORD1149,2024-09-23,West,Chair,Furniture,1896.36,195.98,1
ORD1069,2024-12-15,East,Binder,Office Supplies,1849.69,370.65,2
ORD7439,2025-01-16,South,Keyboard,Technology,349.85,82.52,5
ORD7953,2025-06-08,North,Table,Furniture,1804.0,417.41,1
ORD7220,2025-06-21,North,Monitor,Technology,164.58,12.4,3
ORD8186,2024-11-07,South,Shelf,Furniture,777.8,161.44,4
ORD4690,2025-02-15,West,Binder,Office Supplies,1774.33,200.52,2
ORD6087,2025-05-16,East,Paper,Office Supplies,1343.51,206.87,5
ORD7260,2024-08-13,East,Shelf,Furniture,875.63,67.22,1
ORD8026,2025-04-10,North,Monitor,Technology,1367.06,198.12,2
ORD3781,2024-12-29,West,Monitor,Technology,975.44,214.9,1
ORD2453,2025-01-02,South,Chair,Furniture,73.13,14.75,3
ORD7126,2025-05-01,North,Printer,Technology,174.08,34.2,5
ORD4420,2024-08-22,South,Monitor,Technology,1113.07,178.22,5
ORD7187,2024-11-06,South,Laptop,Technology,1250.31,66.3,3
ORD9566,2024-08-14,North,Keyboard,Technology,1453.44,295.36,4
ORD2125,2024-10-01,South,Shelf,Furniture,1143.5,256.65,1
ORD6305,2024-10-04,North,Chair,Furniture,692.8,164.45,4
ORD9418,2024-12-29,South,Laptop,Technology,254.67,40.42,4
ORD3110,2025-04-06,West,Mouse,Technology,1485.94,161.03,3
ORD4674,2024-12-31,North,Table,Furniture,234.4,25.52,3
ORD6071,2025-04-08,North,Binder,Office Supplies,136.96,33.12,1
ORD6008,2025-05-14,North,Paper,Office Supplies,1830.68,114.02,2
ORD3179,2025-03-10,West,Desk,Furniture,1679.58,264.38,1
ORD1389,2025-01-11,East,Cabinet,Furniture,896.79,213.54,2
ORD7751,2025-02-14,North,Laptop,Technology,1304.48,79.89,2
ORD4431,2025-01-01,East,Keyboard,Technology,1633.38,367.9,4
ORD8920,2024-11-29,North,Printer,Technology,1279.72,297.96,3
ORD6424,2025-01-12,North,Cabinet,Furniture,1098.65,86.5,3
ORD5676,2025-06-22,North,Notebook,Office Supplies,1358.75,76.85,5
ORD7292,2024-11-01,West,Chair,Furniture,1273.86,87.84,4
ORD9165,2025-06-28,West,Chair,Furniture,539.1,52.83,1
ORD4469,2025-05-20,West,Stapler,Office Supplies,1309.93,324.14,2
ORD4599,2025-06-15,East,Shelf,Furniture,232.41,51.2,5
ORD8064,2024-09-15,North,Stapler,Office Supplies,1560.31,253.8,4
ORD9940,2025-01-12,North,Monitor,Technology,180.7,11.75,1
ORD8739,2025-02-22,North,Printer,Technology,613.93,87.69,1
ORD3533,2025-02-05,West,Shelf,Furniture,615.54,147.24,2
ORD7716,2025-05-31,North,Desk,Furniture,344.34,38.03,1
ORD1290,2025-01-26,South,Laptop,Technology,1746.02,161.88,5
ORD8029,2024-12-09,North,Binder,Office Supplies,1435.6,113.13,3
ORD3810,2025-02-18,West,Printer,Technology,1133.75,195.01,4
ORD4911,2025-04-21,West,Mouse,Technology,841.29,198.77,4
ORD6866,2024-11-05,West,Chair,Furniture,1168.13,233.37,2
ORD5209,2024-08-08,South,Shelf,Furniture,1041.81,244.59,5
ORD4964,2024-11-07,South,Laptop,Technology,1049.69,97.13,1
ORD2050,2024-11-11,South,Paper,Office Supplies,1498.86,217.54,2
ORD2191,2024-11-04,South,Printer,Technology,1330.63,186.69,4
ORD4515,2024-08-31,North,Cabinet,Furniture,78.05,16.6,4
ORD2896,2024-09-25,West,Printer,Technology,173.0,17.04,1
ORD3371,2024-09-16,North,Printer,Technology,717.66,64.62,1
ORD4843,2024-09-11,West,Chair,Furniture,1045.72,141.81,2
ORD2743,2025-05-27,East,Cabinet,Furniture,1685.85,378.96,1
ORD7247,2024-09-21,East,Laptop,Technology,1213.17,225.22,5
ORD4515,2024-10-21,West,Pen,Office Supplies,922.58,88.4,1
ORD2876,2025-05-22,East,Pen,Office Supplies,417.89,59.67,1
ORD5005,2024-09-02,North,Monitor,Technology,418.73,75.7,4
ORD9755,2025-07-20,North,Cabinet,Furniture,1296.86,119.25,1
ORD6854,2025-03-07,South,Stapler,Office Supplies,1381.94,106.68,5
ORD2028,2024-09-14,East,Binder,Office Supplies,1754.07,434.19,2
ORD1478,2025-05-06,West,Mouse,Technology,554.65,71.82,1
ORD9744,2024-12-16,North,Pen,Office Supplies,1884.32,266.46,3
ORD7180,2025-02-25,South,Cabinet,Furniture,1627.29,302.58,2
ORD5912,2025-06-28,North,Chair,Furniture,1826.74,366.85,5
ORD9495,2025-03-10,South,Stapler,Office Supplies,1018.99,194.49,3
ORD8432,2025-03-05,East,Paper,Office Supplies,1217.16,148.81,2
ORD7409,2024-12-02,East,Paper,Office Supplies,1663.71,125.2,2
ORD9259,2024-09-22,South,Shelf,Furniture,760.27,46.8,3
ORD4645,2025-06-25,East,Mouse,Technology,869.32,207.18,1
ORD1832,2025-07-08,North,Pen,Office Supplies,248.4,25.58,4
ORD1233,2025-04-04,East,Monitor,Technology,1626.09,376.58,2
ORD2866,2025-06-22,West,Desk,Furniture,1263.25,69.27,1
ORD2996,2025-03-08,South,Table,Furniture,665.88,122.55,3
ORD2617,2025-05-16,South,Table,Furniture,1122.12,155.39,2
ORD5305,2025-07-21,West,Monitor,Technology,883.54,124.92,4
ORD9422,2025-07-19,North,Cabinet,Furniture,1221.65,131.46,5
ORD5479,2025-03-21,North,Mouse,Technology,1070.34,240.65,2
ORD6411,2025-04-13,East,Laptop,Technology,1625.31,213.55,1
ORD2259,2025-06-07,North,Paper,Office Supplies,336.25,48.91,4
ORD3387,2024-09-18,East,Cabinet,Furniture,724.39,133.31,4
ORD8109,2024-12-09,North,Cabinet,Furniture,1511.92,303.5,3
ORD8942,2025-03-09,East,Monitor,Technology,1703.2,150.46,3
ORD9590,2025-02-21,North,Laptop,Technology,446.07,40.8,3
ORD4349,2025-01-02,East,Keyboard,Technology,843.71,46.92,3
ORD9443,2024-07-30,West,Binder,Office Supplies,1207.96,217.36,5
ORD2778,2025-04-20,North,Mouse,Technology,1581.33,283.72,5
ORD6778,2024-08-07,West,Laptop,Technology,500.59,45.33,1
ORD4587,2024-10-25,South,Keyboard,Technology,880.31,91.87,3
ORD8749,2024-12-28,South,Table,Furniture,1084.67,183.75,1
ORD7958,2025-01-23,North,Shelf,Furniture,1759.4,351.73,5
ORD2842,2025-03-31,West,Laptop,Technology,891.78,209.08,5
ORD2676,2025-01-02,South,Shelf,Furniture,1458.62,118.05,4
ORD8131,2025-03-20,South,Monitor,Technology,235.97,45.54,3
ORD7058,2025-04-09,North,Cabinet,Furniture,1422.17,196.34,5
ORD9317,2025-02-22,South,Stapler,Office Supplies,1773.8,323.73,5
ORD3494,2025-01-08,East,Table,Furniture,1242.67,92.58,5
ORD2915,2024-10-17,North,Shelf,Furniture,1484.45,268.14,3
ORD9765,2024-08-02,East,Laptop,Technology,1614.12,340.82,1
ORD1397,2025-06-06,North,Stapler,Office Supplies,582.14,99.0,3
ORD9829,2025-07-05,East,Desk,Furniture,1012.1,126.8,3
ORD8661,2025-02-19,East,Mouse,Technology,1515.3,235.02,5
ORD9696,2024-11-22,South,Notebook,Office Supplies,1367.37,69.9,3
ORD9916,2025-03-17,North,Keyboard,Technology,358.05,71.43,2
ORD7979,2024-12-16,East,Desk,Furniture,663.55,107.26,5
ORD7425,2024-09-02,South,Stapler,Office Supplies,1952.86,468.29,3
ORD3572,2024-09-15,South,Mouse,Technology,1745.99,156.34,3
ORD6102,2024-12-18,North,Notebook,Office Supplies,1566.83,196.73,1
ORD7836,2025-02-06,South,Chair,Furniture,43.0,3.82,2
ORD6480,2024-07-29,North,Paper,Office Supplies,642.87,134.23,4
ORD4593,2025-04-28,East,Paper,Office Supplies,1703.4,295.08,5
ORD5815,2025-07-20,West,Binder,Office Supplies,1577.28,192.08,1
ORD4956,2024-08-25,East,Laptop,Technology,1679.67,147.31,1
ORD4771,2024-08-26,North,Keyboard,Technology,1786.22,279.35,1
ORD5976,2025-03-24,East,Pen,Office Supplies,334.96,79.23,2
ORD1735,2025-01-23,North,Paper,Office Supplies,1456.19,110.18,5
ORD1107,2025-01-12,East,Monitor,Technology,1247.89,259.02,3
ORD5015,2024-08-05,East,Desk,Furniture,1748.47,431.61,4
ORD1310,2025-02-02,South,Keyboard,Technology,1474.3,283.57,2
ORD9311,2025-03-01,North,Cabinet,Furniture,1841.6,277.89,1
ORD4564,2024-09-28,South,Chair,Furniture,523.93,46.44,5
ORD2985,2025-07-24,East,Printer,Technology,1921.56,104.25,2
ORD1482,2025-03-06,North,Monitor,Technology,1509.49,299.53,4
ORD3581,2024-07-31,North,Chair,Furniture,1412.87,73.91,1
ORD9276,2024-09-22,North,Laptop,Technology,1260.45,301.1,5
ORD8692,2024-09-20,West,Table,Furniture,1761.34,193.45,5
ORD6483,2024-12-10,East,Printer,Technology,1136.4,216.01,5
ORD8658,2025-03-07,North,Notebook,Office Supplies,1243.79,80.45,5
ORD8748,2025-04-28,South,Chair,Furniture,290.9,15.5,3
ORD8934,2025-06-19,West,Binder,Office Supplies,196.48,26.56,4
ORD7865,2025-07-22,East,Printer,Technology,23.1,3.4,2
ORD1107,2024-10-29,South,Binder,Office Supplies,1085.98,137.84,4
ORD1387,2024-08-06,West,Paper,Office Supplies,1082.5,182.28,4
ORD4332,2024-09-04,South,Table,Furniture,1203.72,83.43,1
ORD5221,2024-09-24,West,Paper,Office Supplies,425.3,21.28,1
ORD8336,2025-05-07,West,Cabinet,Furniture,507.26,101.99,1
ORD3079,2024-08-26,North,Paper,Office Supplies,1699.91,89.33,5
ORD3621,2024-09-04,South,Laptop,Technology,764.78,69.38,1
ORD1526,2025-02-08,South,Notebook,Office Supplies,1184.76,130.84,1
ORD8248,2025-06-01,South,Laptop,Technology,990.18,245.37,5
ORD5326,2024-08-03,West,Cabinet,Furniture,1837.73,208.16,4
ORD6034,2024-11-28,North,Paper,Office Supplies,128.36,24.08,4
ORD1331,2025-04-12,West,Shelf,Furniture,31.4,6.01,2
ORD8340,2024-10-17,South,Keyboard,Technology,1554.17,81.26,3
ORD2187,2025-01-10,West,Binder,Office Supplies,223.09,35.44,1
ORD1959,2024-10-21,East,Mouse,Technology,838.56,198.04,3
ORD4513,2024-08-01,South,Cabinet,Furniture,1976.28,277.87,2
ORD3441,2025-05-26,East,Binder,Office Supplies,941.77,57.79,3
ORD2132,2025-05-07,South,Stapler,Office Supplies,1997.73,334.36,4
ORD2690,2025-04-22,West,Binder,Office Supplies,110.28,17.07,5
ORD2247,2024-12-14,North,Chair,Furniture,465.97,31.53,5
ORD2937,2025-06-10,East,Mouse,Technology,1154.43,150.18,4
ORD4343,2025-02-15,South,Desk,Furniture,192.25,24.46,2
ORD3129,2025-02-11,North,Table,Furniture,416.48,62.8,5
ORD5411,2025-05-03,North,Stapler,Office Supplies,1957.75,115.15,3
ORD8148,2025-04-07,East,Cabinet,Furniture,1531.42,265.95,5
ORD1958,2025-06-12,East,Pen,Office Supplies,1446.75,142.15,5
ORD6790,2024-08-29,East,Desk,Furniture,1998.64,329.98,5
ORD5096,2025-05-10,West,Printer,Technology,1260.64,216.1,1
ORD3479,2025-07-24,West,Paper,Office Supplies,776.96,84.49,3
ORD4259,2025-02-19,West,Paper,Office Supplies,508.91,120.86,1
ORD9692,2024-12-04,West,Printer,Technology,967.58,122.5,4
ORD8354,2024-10-25,South,Printer,Technology,1462.23,133.8,5
ORD2127,2024-08-17,North,Binder,Office Supplies,1995.06,189.39,3
ORD1263,2024-10-11,North,Mouse,Technology,730.82,178.9,2
ORD1692,2025-03-09,South,Printer,Technology,450.49,80.27,2
ORD7997,2024-08-29,West,Notebook,Office Supplies,873.16,147.77,4
ORD9524,2024-08-11,North,Keyboard,Technology,895.79,144.94,2
ORD9766,2024-08-03,South,Keyboard,Technology,193.45,41.57,5
ORD9238,2025-04-03,South,Binder,Office Supplies,552.96,131.77,3
ORD6428,2025-04-19,South,Cabinet,Furniture,981.57,116.89,3
ORD2943,2025-04-11,South,Keyboard,Technology,1372.53,207.67,2
ORD5260,2025-04-01,North,Table,Furniture,780.29,95.18,4
ORD2113,2025-05-11,North,Cabinet,Furniture,1291.44,317.07,2
ORD5125,2025-04-21,West,Shelf,Furniture,268.58,15.91,2
ORD9188,2024-09-02,West,Monitor,Technology,674.29,43.61,4
ORD4440,2025-01-09,North,Laptop,Technology,1286.21,217.2,2
ORD1703,2025-01-17,North,Notebook,Office Supplies,494.52,107.47,4
ORD4135,2024-09-06,South,Keyboard,Technology,802.73,115.88,4
ORD6786,2025-06-15,West,Monitor,Technology,851.9,59.15,4
ORD1203,2025-07-22,East,Laptop,Technology,1973.89,424.91,4
ORD5659,2024-08-15,North,Binder,Office Supplies,1364.09,307.72,1
ORD1486,2024-09-16,West,Table,Furniture,1318.56,91.42,1
ORD4009,2024-07-30,South,Paper,Office Supplies,367.57,36.57,3
ORD2729,2025-07-05,South,Stapler,Office Supplies,1132.82,101.77,3
ORD2255,2024-11-25,West,Table,Furniture,963.7,191.29,5
ORD3523,2024-12-12,West,Desk,Furniture,1508.18,238.44,5
ORD5204,2025-06-05,North,Laptop,Technology,1941.65,106.46,1
ORD8268,2025-01-24,South,Printer,Technology,1918.22,147.11,1
ORD2237,2024-08-30,West,Notebook,Office Supplies,1537.63,366.03,2
ORD2135,2025-03-22,North,Cabinet,Furniture,1653.25,383.73,3
ORD1972,2025-07-12,South,Table,Furniture,1802.07,243.39,5
ORD6125,2025-04-06,West,Table,Furniture,265.62,52.13,1
ORD2504,2025-03-27,East,Table,Furniture,1124.85,67.95,5
ORD8482,2025-04-20,North,Pen,Office Supplies,558.93,122.41,2
ORD8679,2025-05-01,West,Desk,Furniture,698.16,50.9,2
ORD9539,2025-05-20,North,Table,Furniture,851.83,211.65,2
ORD5261,2025-07-14,West,Mouse,Technology,1466.43,363.97,3
ORD7550,2024-11-26,West,Shelf,Furniture,122.55,13.81,5
ORD5272,2024-08-16,East,Desk,Furniture,924.29,60.58,1
ORD4765,2024-09-08,North,Paper,Office Supplies,1836.29,171.17,4
ORD9593,2024-09-06,South,Desk,Furniture,1412.3,322.8,3
ORD9040,2025-06-28,South,Laptop,Technology,777.67,107.95,5
ORD6408,2024-09-05,South,Printer,Technology,289.91,23.02,1
ORD2079,2025-04-08,West,Printer,Technology,115.96,28.86,1
ORD4688,2025-05-22,North,Mouse,Technology,220.65,21.01,2
ORD4971,2025-03-08,East,Mouse,Technology,1412.85,345.06,2
ORD8048,2024-12-05,East,Desk,Furniture,565.21,122.24,5
ORD4797,2025-07-20,North,Desk,Furniture,1150.74,239.92,5
ORD1302,2025-06-03,North,Table,Furniture,1591.87,138.37,1
ORD6107,2025-04-29,West,Mouse,Technology,1114.34,216.66,1
ORD3610,2025-01-25,East,Paper,Office Supplies,105.85,12.31,1
ORD2966,2025-01-20,South,Pen,Office Supplies,1248.82,136.12,1
ORD5780,2024-12-28,East,Cabinet,Furniture,1207.54,143.54,1
ORD8689,2025-03-15,South,Chair,Furniture,1188.73,107.76,3
ORD2776,2025-05-16,East,Keyboard,Technology,140.99,11.12,5
ORD5846,2024-08-15,South,Binder,Office Supplies,1438.25,224.01,5
ORD7382,2025-05-16,South,Desk,Furniture,1091.64,264.13,4
ORD9094,2025-05-26,West,Binder,Office Supplies,550.39,87.1,3
ORD6855,2025-01-07,East,Printer,Technology,757.5,122.18,4
ORD4917,2024-08-13,South,Binder,Office Supplies,744.32,144.53,4
ORD9036,2025-05-30,West,Mouse,Technology,342.85,77.31,1
ORD4120,2025-02-18,East,Mouse,Technology,1578.83,109.01,1
ORD2605,2025-02-26,West,Desk,Furniture,1189.15,260.77,1
ORD8214,2024-11-09,East,Shelf,Furniture,1490.83,205.11,5
ORD9588,2025-03-14,East,Chair,Furniture,1166.85,62.47,1
ORD4203,2025-03-01,North,Shelf,Furniture,585.46,42.93,2
ORD9769,2024-10-30,South,Monitor,Technology,335.01,63.52,3
ORD5725,2025-01-10,South,Monitor,Technology,1874.33,286.85,5
ORD1939,2024-08-08,South,Binder,Office Supplies,1705.82,138.05,5
ORD5444,2024-09-10,West,Stapler,Office Supplies,1764.06,437.96,1
ORD6190,2025-02-18,North,Notebook,Office Supplies,870.19,94.09,1
ORD8529,2024-10-01,East,Desk,Furniture,1022.98,200.7,2
ORD9770,2024-10-01,North,Desk,Furniture,934.93,121.62,1
ORD2791,2025-02-25,West,Mouse,Technology,1155.12,203.06,4
ORD9291,2024-09-13,East,Pen,Office Supplies,1956.94,420.85,4
ORD1185,2024-09-14,East,Pen,Office Supplies,1558.71,294.6,3
ORD3718,2025-02-07,North,Stapler,Office Supplies,397.39,71.43,2
ORD3796,2025-06-02,East,Mouse,Technology,1966.5,256.13,5
ORD1857,2024-11-14,West,Desk,Furniture,1986.8,294.56,3
ORD7114,2024-10-25,South,Mouse,Technology,1651.85,149.24,2
ORD5466,2025-04-10,North,Binder,Office Supplies,1325.56,67.04,5
ORD7218,2025-04-14,North,Mouse,Technology,85.07,9.29,5
ORD6171,2024-11-15,North,Shelf,Furniture,1249.71,268.58,3
ORD2553,2024-10-12,West,Paper,Office Supplies,1540.95,199.21,4
ORD9222,2025-04-23,East,Cabinet,Furniture,637.69,134.65,1
ORD3480,2024-10-10,North,Monitor,Technology,133.57,9.37,2
ORD7666,2024-09-08,North,Laptop,Technology,1598.95,388.54,1
ORD3866,2025-06-26,South,Paper,Office Supplies,1912.69,283.66,3
ORD1535,2024-08-02,East,Monitor,Technology,461.58,38.02,2
ORD3977,2024-12-09,East,Chair,Furniture,1245.8,222.87,3
ORD3074,2025-05-09,East,Cabinet,Furniture,728.3,133.45,5
ORD1783,2024-09-10,North,Shelf,Furniture,1159.45,230.94,4
ORD3190,2025-02-25,South,Table,Furniture,202.03,29.51,5
ORD8161,2025-05-26,North,Printer,Technology,1546.43,288.1,2
ORD9576,2025-05-18,West,Pen,Office Supplies,71.08,7.28,5
ORD8561,2025-02-22,West,Notebook,Office Supplies,1091.54,209.7,5
ORD5317,2025-05-18,East,Notebook,Office Supplies,1622.25,342.17,3
ORD1864,2024-11-25,South,Keyboard,Technology,918.95,137.84,2
ORD1462,2024-11-09,South,Shelf,Furniture,1507.94,272.87,1
ORD4604,2025-06-28,North,Pen,Office Supplies,1748.31,118.76,2
ORD1733,2024-11-14,North,Monitor,Technology,977.12,132.07,1
ORD1411,2025-02-27,East,Mouse,Technology,1624.55,281.21,4
ORD9624,2025-05-11,South,Desk,Furniture,1629.01,211.66,2
ORD9275,2024-10-04,North,Mouse,Technology,1822.78,307.12,5
ORD6160,2025-04-29,North,Paper,Office Supplies,708.2,56.62,1
ORD6565,2025-01-17,South,Desk,Furniture,923.98,212.43,2
ORD5644,2025-02-01,North,Stapler,Office Supplies,174.89,40.64,2
ORD1437,2024-12-11,West,Notebook,Office Supplies,864.56,166.97,4
ORD9952,2024-10-28,East,Chair,Furniture,1009.88,123.64,2
ORD1069,2025-07-17,East,Pen,Office Supplies,887.77,75.92,4
ORD4378,2024-08-11,South,Mouse,Technology,1563.33,335.17,3
ORD4362,2024-10-26,East,Cabinet,Furniture,1645.69,187.99,1
ORD3974,2025-01-28,West,Shelf,Furniture,869.83,74.83,1
ORD7307,2025-06-28,South,Chair,Furniture,503.8,94.71,3
ORD5416,2025-06-17,South,Table,Furniture,117.61,14.49,4
ORD9051,2025-07-03,East,Keyboard,Technology,757.33,68.85,5
ORD7278,2025-05-29,West,Table,Furniture,124.41,23.36,1
ORD8606,2025-02-03,West,Desk,Furniture,1962.79,376.59,3
ORD9413,2025-04-30,North,Stapler,Office Supplies,989.31,72.3,2
ORD2698,2025-06-27,East,Printer,Technology,1662.02,152.02,3
ORD6740,2024-11-19,East,Paper,Office Supplies,1452.86,98.69,3
ORD6212,2024-11-12,South,Desk,Furniture,1928.04,328.82,3
ORD8763,2024-09-15,North,Printer,Technology,1939.31,161.67,4
ORD7533,2025-05-23,South,Notebook,Office Supplies,800.28,114.84,5
ORD6982,2025-07-07,North,Shelf,Furniture,1144.85,100.32,1
ORD6086,2025-06-22,East,Mouse,Technology,858.13,187.12,1
ORD9567,2024-12-17,East,Binder,Office Supplies,752.72,136.06,2
ORD4844,2025-02-17,East,Keyboard,Technology,1998.38,100.02,1
ORD4407,2024-10-09,West,Mouse,Technology,935.18,209.55,3
ORD9003,2025-05-17,North,Cabinet,Furniture,481.08,108.89,1
ORD3955,2025-06-23,East,Mouse,Technology,1997.93,436.12,3
ORD5026,2024-10-19,North,Mouse,Technology,119.54,6.52,1
ORD7064,2025-01-10,West,Chair,Furniture,491.14,54.7,1
ORD3955,2024-08-26,South,Paper,Office Supplies,1119.27,122.29,2
ORD8626,2025-03-31,South,Keyboard,Technology,1134.76,131.3,3
ORD5732,2025-03-03,North,Shelf,Furniture,1952.38,251.42,2
ORD2122,2024-10-02,West,Pen,Office Supplies,727.65,46.33,4
ORD6277,2024-11-09,West,Table,Furniture,108.11,25.99,2
ORD2575,2024-08-19,North,Table,Furniture,1214.01,176.38,5
ORD6711,2024-11-14,South,Shelf,Furniture,720.36,155.76,4
ORD3613,2025-03-13,West,Notebook,Office Supplies,353.95,33.13,3
ORD3050,2024-11-21,East,Table,Furniture,1519.8,305.93,4
ORD8588,2025-01-08,West,Table,Furniture,348.97,86.81,1
ORD6828,2025-05-06,South,Binder,Office Supplies,456.51,102.35,5
ORD2998,2025-06-03,East,Paper,Office Supplies,582.8,82.69,2
ORD7174,2025-03-03,South,Chair,Furniture,1876.09,131.03,5
ORD9406,2025-03-23,East,Cabinet,Furniture,157.94,33.46,5
ORD6725,2025-02-14,South,Chair,Furniture,915.02,167.88,2
ORD3659,2025-04-22,East,Laptop,Technology,1297.72,270.34,3
ORD4082,2025-03-02,North,Notebook,Office Supplies,1382.38,145.69,4
ORD3897,2024-08-21,East,Paper,Office Supplies,1031.68,86.39,5
ORD2856,2025-02-18,North,Table,Furniture,1666.81,313.33,4
ORD9693,2025-03-05,North,Keyboard,Technology,358.65,89.31,2
ORD8783,2025-04-24,West,Cabinet,Furniture,839.69,177.62,2
ORD5171,2024-11-14,East,Cabinet,Furniture,1343.01,303.86,5
ORD3038,2025-01-28,East,Stapler,Office Supplies,446.4,55.06,2
ORD4737,2025-03-16,North,Laptop,Technology,360.51,86.46,4
ORD4283,2024-11-09,South,Paper,Office Supplies,1172.01,201.57,1
ORD6229,2025-03-11,West,Monitor,Technology,395.71,71.3,2
ORD7575,2025-03-15,North,Desk,Furniture,726.59,53.07,4
ORD2700,2025-03-27,West,Shelf,Furniture,1598.17,208.07,4
ORD8818,2025-04-12,South,Mouse,Technology,1527.33,339.21,1
ORD3062,2024-08-18,West,Pen,Office Supplies,1166.26,110.03,2
ORD8229,2025-04-16,East,Chair,Furniture,1444.84,298.16,3
ORD7863,2025-07-07,West,Binder,Office Supplies,1938.31,328.26,3
ORD1018,2025-03-24,North,Pen,Office Supplies,44.21,4.73,2
ORD1372,2024-11-02,North,Binder,Office Supplies,133.27,25.45,4
ORD6297,2025-06-07,North,Desk,Furniture,918.78,89.86,4
ORD9744,2025-07-23,West,Shelf,Furniture,843.85,157.93,4
ORD3015,2025-02-01,North,Chair,Furniture,1031.97,143.34,2
ORD3856,2025-03-03,West,Printer,Technology,939.25,136.11,2
ORD1952,2025-01-07,East,Cabinet,Furniture,140.62,20.46,1
ORD7958,2025-01-15,South,Laptop,Technology,1724.26,253.54,1
ORD3626,2025-05-16,East,Notebook,Office Supplies,254.01,42.5,2
ORD7613,2025-07-26,East,Printer,Technology,572.36,128.52,3
ORD4763,2025-02-26,North,Desk,Furniture,520.39,100.89,3
ORD6484,2025-01-14,South,Keyboard,Technology,1370.26,119.36,1
ORD8133,2025-06-19,East,Stapler,Office Supplies,1722.42,336.23,1
ORD6581,2025-07-20,North,Keyboard,Technology,1947.99,367.02,2
ORD2973,2024-09-14,West,Chair,Furniture,460.7,54.86,3
ORD5403,2025-04-24,South,Table,Furniture,496.69,104.89,2
ORD2653,2025-07-22,North,Binder,Office Supplies,1739.35,405.44,4
ORD2210,2025-01-04,West,Binder,Office Supplies,1320.76,274.66,2
ORD1646,2024-08-04,West,Notebook,Office Supplies,1354.88,321.96,3
ORD3751,2025-04-24,North,Chair,Furniture,993.07,128.27,5
ORD3207,2024-12-15,East,Printer,Technology,861.17,68.61,2
ORD9899,2024-11-27,West,Notebook,Office Supplies,1872.63,259.85,1
ORD9799,2024-08-12,West,Paper,Office Supplies,837.96,153.51,2
ORD8315,2024-10-10,North,Binder,Office Supplies,1827.61,258.4,3
ORD3158,2024-12-02,South,Binder,Office Supplies,1125.5,253.02,4
ORD9337,2025-07-02,North,Chair,Furniture,153.36,15.04,5
ORD2788,2025-02-15,North,Pen,Office Supplies,108.73,10.66,2
ORD8765,2025-04-03,South,Binder,Office Supplies,1190.68,263.56,4
ORD8490,2025-03-03,East,Pen,Office Supplies,1080.95,82.83,2
ORD9647,2024-11-02,West,Notebook,Office Supplies,1065.87,255.14,1
ORD8357,2025-02-25,North,Stapler,Office Supplies,1136.04,208.18,1
ORD6431,2024-11-15,South,Printer,Technology,735.61,137.17,5
ORD3938,2024-12-22,North,Keyboard,Technology,842.44,153.13,1
ORD8046,2025-04-13,South,Table,Furniture,1938.59,467.66,1
ORD5849,2025-05-17,North,Monitor,Technology,1442.65,348.43,5
ORD6392,2024-08-10,North,Cabinet,Furniture,1503.96,303.45,1
ORD2846,2025-06-19,North,Laptop,Technology,1258.55,86.37,4
ORD1088,2024-12-09,North,Laptop,Technology,766.12,120.89,3
ORD7616,2025-02-04,East,Cabinet,Furniture,173.7,41.53,4
ORD8528,2025-03-22,East,Desk,Furniture,1679.16,182.17,2
ORD9464,2025-05-13,North,Paper,Office Supplies,990.95,190.36,3
ORD4233,2025-03-26,North,Desk,Furniture,1439.09,165.37,4
ORD2029,2025-07-23,South,Table,Furniture,792.55,123.45,5
ORD3785,2024-09-26,West,Printer,Technology,301.68,72.2,5
ORD1234,2024-12-18,North,Cabinet,Furniture,514.26,112.34,3
ORD3844,2025-02-20,East,Binder,Office Supplies,218.43,15.66,5
ORD7260,2025-03-16,East,Cabinet,Furniture,939.59,226.12,5
ORD4211,2024-08-02,East,Keyboard,Technology,1190.39,287.09,1
ORD7986,2024-09-10,North,Shelf,Furniture,1388.76,305.94,1
ORD9802,2024-08-19,North,Monitor,Technology,419.98,53.39,4
ORD8047,2025-07-25,South,Table,Furniture,1790.64,303.1,5
ORD8579,2024-09-12,East,Keyboard,Technology,706.64,104.86,1
ORD5538,2025-04-07,North,Stapler,Office Supplies,259.64,53.38,2
ORD1057,2025-02-23,West,Chair,Furniture,1068.25,155.25,3
ORD2055,2024-08-27,West,Monitor,Technology,72.04,4.14,2
ORD4618,2024-11-21,South,Monitor,Technology,763.02,69.49,5
ORD3410,2024-09-28,East,Shelf,Furniture,157.53,21.46,1
ORD4611,2024-10-06,East,Keyboard,Technology,506.25,57.01,5
ORD9649,2025-04-22,South,Binder,Office Supplies,1140.43,113.66,2
ORD9188,2024-12-18,South,Stapler,Office Supplies,1354.52,80.89,1
ORD8156,2024-10-28,East,Paper,Office Supplies,1727.85,235.24,3
ORD7357,2025-07-14,West,Notebook,Office Supplies,1834.12,396.0,5
ORD1318,2025-06-04,West,Cabinet,Furniture,1859.05,180.78,1
ORD8759,2024-08-30,North,Paper,Office Supplies,1872.48,313.93,5
ORD9046,2025-05-14,North,Binder,Office Supplies,485.85,117.43,2
ORD4164,2025-01-12,East,Desk,Furniture,1095.57,191.91,4
ORD8469,2025-07-06,East,Pen,Office Supplies,648.02,41.17,1
ORD9347,2024-10-12,South,Table,Furniture,134.75,11.42,4
ORD6104,2025-06-16,East,Cabinet,Furniture,937.36,61.47,2
